Period,Country,Indicator,Value
2021-Q3,Dominican Republic,Mean Wage - Decile 1,1.1
2016-Q1,Mexico,Mean Wage - Decile 1,1.1
2021-Q2,Mexico,Mean Wage - Decile 1,1.1
2017-Q1,Mexico,Mean Wage - Decile 1,1.1
2016-Q3,Dominican Republic,Mean Wage - Decile 1,1.1
2018-Q4,Mexico,Mean Wage - Decile 1,1.1
2020-Q3,Colombia,Mean Wage - Decile 1,1.1
2016-Q2,Dominican Republic,Mean Wage - Decile 1,1.1
2017-Q3,Mexico,Mean Wage - Decile 1,1.1
2018-Q1,Mexico,Mean Wage - Decile 1,1.1
2021-Q3,Mexico,Mean Wage - Decile 1,1.1
2016-Q4,Dominican Republic,Mean Wage - Decile 1,1.1
2017-Q1,Dominican Republic,Mean Wage - Decile 1,1.1
2020-Q2,Colombia,Mean Wage - Decile 1,1.0
2016-Q1,Argentina,Wage Gini,
2016-Q1,Argentina,Labor Income Gini,
2016-Q1,Chile,Wage Gini,
2016-Q1,Chile,Labor Income Gini,
2016-Q2,Chile,Wage Gini,
2016-Q2,Chile,Labor Income Gini,
2016-Q3,Chile,Wage Gini,
2016-Q3,Chile,Labor Income Gini,
2017-Q1,Chile,Wage Gini,
2017-Q1,Chile,Labor Income Gini,
2017-Q2,Chile,Wage Gini,
2017-Q2,Chile,Labor Income Gini,
2017-Q3,Chile,Wage Gini,
2017-Q3,Chile,Labor Income Gini,
2018-Q1,Chile,Wage Gini,
2018-Q1,Chile,Labor Income Gini,
2018-Q2,Chile,Wage Gini,
2018-Q2,Chile,Labor Income Gini,
2018-Q3,Chile,Wage Gini,
2018-Q3,Chile,Labor Income Gini,
2019-Q1,Chile,Wage Gini,
2019-Q1,Chile,Labor Income Gini,
2019-Q2,Chile,Wage Gini,
2019-Q2,Chile,Labor Income Gini,
2019-Q3,Chile,Wage Gini,
2019-Q3,Chile,Labor Income Gini,
2020-Q1,Chile,Wage Gini,
2020-Q1,Chile,Labor Income Gini,
2020-Q2,Mexico,Wage Gini,
2020-Q2,Mexico,Labor Income Gini,
2020-Q2,El Salvador,Wage Gini,
2020-Q2,El Salvador,Labor Income Gini,
2020-Q2,Chile,Wage Gini,
2020-Q2,Chile,Labor Income Gini,
2020-Q3,Chile,Wage Gini,
2020-Q3,Chile,Labor Income Gini,
2021-Q1,Chile,Wage Gini,
2021-Q1,Chile,Labor Income Gini,
2021-Q2,Chile,Wage Gini,
2021-Q2,Chile,Labor Income Gini,
2021-Q3,Chile,Wage Gini,
2021-Q3,Chile,Labor Income Gini,
2022-Q1,Chile,Wage Gini,
2022-Q1,Chile,Labor Income Gini,
2022-Q2,Chile,Wage Gini,
2022-Q2,Chile,Labor Income Gini,
2022-Q3,Chile,Wage Gini,
2022-Q3,Chile,Labor Income Gini,
2023-Q1,Chile,Wage Gini,
2023-Q1,Chile,Labor Income Gini,
2023-Q2,Chile,Wage Gini,
2023-Q2,Chile,Labor Income Gini,
2023-Q3,Chile,Wage Gini,
2023-Q3,Chile,Labor Income Gini,
2024-Q1,Colombia,Wage Gini,
2024-Q1,Colombia,Labor Income Gini,
2024-Q1,Chile,Wage Gini,
2024-Q1,Chile,Labor Income Gini,
2024-Q2,Colombia,Wage Gini,
2024-Q2,Colombia,Labor Income Gini,
2024-Q2,Chile,Wage Gini,
2024-Q2,Chile,Labor Income Gini,
2024-Q3,Bolivia,Wage Gini,
2024-Q3,Bolivia,Labor Income Gini,
2024-Q3,Colombia,Wage Gini,
2024-Q3,Colombia,Labor Income Gini,
2024-Q3,Peru,Wage Gini,
2024-Q3,Peru,Labor Income Gini,
2024-Q3,Uruguay,Wage Gini,
2024-Q3,Uruguay,Labor Income Gini,
2024-Q3,Chile,Wage Gini,
2024-Q3,Chile,Labor Income Gini,
2024-Q4,Bolivia,Wage Gini,
2024-Q4,Bolivia,Labor Income Gini,
2024-Q4,Brazil,Wage Gini,
2024-Q4,Brazil,Labor Income Gini,
2024-Q4,Colombia,Wage Gini,
2024-Q4,Colombia,Labor Income Gini,
2024-Q4,Dominican Republic,Wage Gini,
2024-Q4,Dominican Republic,Labor Income Gini,
2024-Q4,Mexico,Wage Gini,
2024-Q4,Mexico,Labor Income Gini,
2024-Q4,Peru,Wage Gini,
2024-Q4,Peru,Labor Income Gini,
2024-Q4,Uruguay,Wage Gini,
2024-Q4,Uruguay,Labor Income Gini,
2024-Q4,Argentina,Wage Gini,
2024-Q4,Argentina,Labor Income Gini,
2024-Q4,Chile,Wage Gini,
2024-Q4,Chile,Labor Income Gini,
2024-Q4,Paraguay,Wage Gini,
2024-Q4,Paraguay,Labor Income Gini,
2016-Q1,Argentina,Mean Wage - Decile 1,
2016-Q1,Argentina,Mean Wage - Decile 2,
2016-Q1,Argentina,Mean Wage - Decile 3,
2016-Q1,Argentina,Mean Wage - Decile 4,
2016-Q1,Argentina,Mean Wage - Decile 5,
2016-Q1,Argentina,Mean Wage - Decile 6,
2016-Q1,Argentina,Mean Wage - Decile 7,
2016-Q1,Argentina,Mean Wage - Decile 8,
2016-Q1,Argentina,Mean Wage - Decile 9,
2016-Q1,Argentina,Mean Wage - Decile 10,
2016-Q1,Argentina,Mean Labor Income - Decile 1,
2016-Q1,Argentina,Mean Labor Income - Decile 2,
2016-Q1,Argentina,Mean Labor Income - Decile 3,
2016-Q1,Argentina,Mean Labor Income - Decile 4,
2016-Q1,Argentina,Mean Labor Income - Decile 5,
2016-Q1,Argentina,Mean Labor Income - Decile 6,
2016-Q1,Argentina,Mean Labor Income - Decile 7,
2016-Q1,Argentina,Mean Labor Income - Decile 8,
2016-Q1,Argentina,Mean Labor Income - Decile 9,
2016-Q1,Argentina,Mean Labor Income - Decile 10,
2016-Q1,Chile,Mean Wage - Decile 1,
2016-Q1,Chile,Mean Wage - Decile 2,
2016-Q1,Chile,Mean Wage - Decile 3,
2016-Q1,Chile,Mean Wage - Decile 4,
2016-Q1,Chile,Mean Wage - Decile 5,
2016-Q1,Chile,Mean Wage - Decile 6,
2016-Q1,Chile,Mean Wage - Decile 7,
2016-Q1,Chile,Mean Wage - Decile 8,
2016-Q1,Chile,Mean Wage - Decile 9,
2016-Q1,Chile,Mean Wage - Decile 10,
2016-Q1,Chile,Mean Labor Income - Decile 1,
2016-Q1,Chile,Mean Labor Income - Decile 2,
2016-Q1,Chile,Mean Labor Income - Decile 3,
2016-Q1,Chile,Mean Labor Income - Decile 4,
2016-Q1,Chile,Mean Labor Income - Decile 5,
2016-Q1,Chile,Mean Labor Income - Decile 6,
2016-Q1,Chile,Mean Labor Income - Decile 7,
2016-Q1,Chile,Mean Labor Income - Decile 8,
2016-Q1,Chile,Mean Labor Income - Decile 9,
2016-Q1,Chile,Mean Labor Income - Decile 10,
2016-Q2,Chile,Mean Wage - Decile 1,
2016-Q2,Chile,Mean Wage - Decile 2,
2016-Q2,Chile,Mean Wage - Decile 3,
2016-Q2,Chile,Mean Wage - Decile 4,
2016-Q2,Chile,Mean Wage - Decile 5,
2016-Q2,Chile,Mean Wage - Decile 6,
2016-Q2,Chile,Mean Wage - Decile 7,
2016-Q2,Chile,Mean Wage - Decile 8,
2016-Q2,Chile,Mean Wage - Decile 9,
2016-Q2,Chile,Mean Wage - Decile 10,
2016-Q2,Chile,Mean Labor Income - Decile 1,
2016-Q2,Chile,Mean Labor Income - Decile 2,
2016-Q2,Chile,Mean Labor Income - Decile 3,
2016-Q2,Chile,Mean Labor Income - Decile 4,
2016-Q2,Chile,Mean Labor Income - Decile 5,
2016-Q2,Chile,Mean Labor Income - Decile 6,
2016-Q2,Chile,Mean Labor Income - Decile 7,
2016-Q2,Chile,Mean Labor Income - Decile 8,
2016-Q2,Chile,Mean Labor Income - Decile 9,
2016-Q2,Chile,Mean Labor Income - Decile 10,
2016-Q3,Chile,Mean Wage - Decile 1,
2016-Q3,Chile,Mean Wage - Decile 2,
2016-Q3,Chile,Mean Wage - Decile 3,
2016-Q3,Chile,Mean Wage - Decile 4,
2016-Q3,Chile,Mean Wage - Decile 5,
2016-Q3,Chile,Mean Wage - Decile 6,
2016-Q3,Chile,Mean Wage - Decile 7,
2016-Q3,Chile,Mean Wage - Decile 8,
2016-Q3,Chile,Mean Wage - Decile 9,
2016-Q3,Chile,Mean Wage - Decile 10,
2016-Q3,Chile,Mean Labor Income - Decile 1,
2016-Q3,Chile,Mean Labor Income - Decile 2,
2016-Q3,Chile,Mean Labor Income - Decile 3,
2016-Q3,Chile,Mean Labor Income - Decile 4,
2016-Q3,Chile,Mean Labor Income - Decile 5,
2016-Q3,Chile,Mean Labor Income - Decile 6,
2016-Q3,Chile,Mean Labor Income - Decile 7,
2016-Q3,Chile,Mean Labor Income - Decile 8,
2016-Q3,Chile,Mean Labor Income - Decile 9,
2016-Q3,Chile,Mean Labor Income - Decile 10,
2017-Q1,Chile,Mean Wage - Decile 1,
2017-Q1,Chile,Mean Wage - Decile 2,
2017-Q1,Chile,Mean Wage - Decile 3,
2017-Q1,Chile,Mean Wage - Decile 4,
2017-Q1,Chile,Mean Wage - Decile 5,
2017-Q1,Chile,Mean Wage - Decile 6,
2017-Q1,Chile,Mean Wage - Decile 7,
2017-Q1,Chile,Mean Wage - Decile 8,
2017-Q1,Chile,Mean Wage - Decile 9,
2017-Q1,Chile,Mean Wage - Decile 10,
2017-Q1,Chile,Mean Labor Income - Decile 1,
2017-Q1,Chile,Mean Labor Income - Decile 2,
2017-Q1,Chile,Mean Labor Income - Decile 3,
2017-Q1,Chile,Mean Labor Income - Decile 4,
2017-Q1,Chile,Mean Labor Income - Decile 5,
2017-Q1,Chile,Mean Labor Income - Decile 6,
2017-Q1,Chile,Mean Labor Income - Decile 7,
2017-Q1,Chile,Mean Labor Income - Decile 8,
2017-Q1,Chile,Mean Labor Income - Decile 9,
2017-Q1,Chile,Mean Labor Income - Decile 10,
2017-Q2,Chile,Mean Wage - Decile 1,
2017-Q2,Chile,Mean Wage - Decile 2,
2017-Q2,Chile,Mean Wage - Decile 3,
2017-Q2,Chile,Mean Wage - Decile 4,
2017-Q2,Chile,Mean Wage - Decile 5,
2017-Q2,Chile,Mean Wage - Decile 6,
2017-Q2,Chile,Mean Wage - Decile 7,
2017-Q2,Chile,Mean Wage - Decile 8,
2017-Q2,Chile,Mean Wage - Decile 9,
2017-Q2,Chile,Mean Wage - Decile 10,
2017-Q2,Chile,Mean Labor Income - Decile 1,
2017-Q2,Chile,Mean Labor Income - Decile 2,
2017-Q2,Chile,Mean Labor Income - Decile 3,
2017-Q2,Chile,Mean Labor Income - Decile 4,
2017-Q2,Chile,Mean Labor Income - Decile 5,
2017-Q2,Chile,Mean Labor Income - Decile 6,
2017-Q2,Chile,Mean Labor Income - Decile 7,
2017-Q2,Chile,Mean Labor Income - Decile 8,
2017-Q2,Chile,Mean Labor Income - Decile 9,
2017-Q2,Chile,Mean Labor Income - Decile 10,
2017-Q3,Chile,Mean Wage - Decile 1,
2017-Q3,Chile,Mean Wage - Decile 2,
2017-Q3,Chile,Mean Wage - Decile 3,
2017-Q3,Chile,Mean Wage - Decile 4,
2017-Q3,Chile,Mean Wage - Decile 5,
2017-Q3,Chile,Mean Wage - Decile 6,
2017-Q3,Chile,Mean Wage - Decile 7,
2017-Q3,Chile,Mean Wage - Decile 8,
2017-Q3,Chile,Mean Wage - Decile 9,
2017-Q3,Chile,Mean Wage - Decile 10,
2017-Q3,Chile,Mean Labor Income - Decile 1,
2017-Q3,Chile,Mean Labor Income - Decile 2,
2017-Q3,Chile,Mean Labor Income - Decile 3,
2017-Q3,Chile,Mean Labor Income - Decile 4,
2017-Q3,Chile,Mean Labor Income - Decile 5,
2017-Q3,Chile,Mean Labor Income - Decile 6,
2017-Q3,Chile,Mean Labor Income - Decile 7,
2017-Q3,Chile,Mean Labor Income - Decile 8,
2017-Q3,Chile,Mean Labor Income - Decile 9,
2017-Q3,Chile,Mean Labor Income - Decile 10,
2018-Q1,Chile,Mean Wage - Decile 1,
2018-Q1,Chile,Mean Wage - Decile 2,
2018-Q1,Chile,Mean Wage - Decile 3,
2018-Q1,Chile,Mean Wage - Decile 4,
2018-Q1,Chile,Mean Wage - Decile 5,
2018-Q1,Chile,Mean Wage - Decile 6,
2018-Q1,Chile,Mean Wage - Decile 7,
2018-Q1,Chile,Mean Wage - Decile 8,
2018-Q1,Chile,Mean Wage - Decile 9,
2018-Q1,Chile,Mean Wage - Decile 10,
2018-Q1,Chile,Mean Labor Income - Decile 1,
2018-Q1,Chile,Mean Labor Income - Decile 2,
2018-Q1,Chile,Mean Labor Income - Decile 3,
2018-Q1,Chile,Mean Labor Income - Decile 4,
2018-Q1,Chile,Mean Labor Income - Decile 5,
2018-Q1,Chile,Mean Labor Income - Decile 6,
2018-Q1,Chile,Mean Labor Income - Decile 7,
2018-Q1,Chile,Mean Labor Income - Decile 8,
2018-Q1,Chile,Mean Labor Income - Decile 9,
2018-Q1,Chile,Mean Labor Income - Decile 10,
2018-Q2,Chile,Mean Wage - Decile 1,
2018-Q2,Chile,Mean Wage - Decile 2,
2018-Q2,Chile,Mean Wage - Decile 3,
2018-Q2,Chile,Mean Wage - Decile 4,
2018-Q2,Chile,Mean Wage - Decile 5,
2018-Q2,Chile,Mean Wage - Decile 6,
2018-Q2,Chile,Mean Wage - Decile 7,
2018-Q2,Chile,Mean Wage - Decile 8,
2018-Q2,Chile,Mean Wage - Decile 9,
2018-Q2,Chile,Mean Wage - Decile 10,
2018-Q2,Chile,Mean Labor Income - Decile 1,
2018-Q2,Chile,Mean Labor Income - Decile 2,
2018-Q2,Chile,Mean Labor Income - Decile 3,
2018-Q2,Chile,Mean Labor Income - Decile 4,
2018-Q2,Chile,Mean Labor Income - Decile 5,
2018-Q2,Chile,Mean Labor Income - Decile 6,
2018-Q2,Chile,Mean Labor Income - Decile 7,
2018-Q2,Chile,Mean Labor Income - Decile 8,
2018-Q2,Chile,Mean Labor Income - Decile 9,
2018-Q2,Chile,Mean Labor Income - Decile 10,
2018-Q3,Chile,Mean Wage - Decile 1,
2018-Q3,Chile,Mean Wage - Decile 2,
2018-Q3,Chile,Mean Wage - Decile 3,
2018-Q3,Chile,Mean Wage - Decile 4,
2018-Q3,Chile,Mean Wage - Decile 5,
2018-Q3,Chile,Mean Wage - Decile 6,
2018-Q3,Chile,Mean Wage - Decile 7,
2018-Q3,Chile,Mean Wage - Decile 8,
2018-Q3,Chile,Mean Wage - Decile 9,
2018-Q3,Chile,Mean Wage - Decile 10,
2018-Q3,Chile,Mean Labor Income - Decile 1,
2018-Q3,Chile,Mean Labor Income - Decile 2,
2018-Q3,Chile,Mean Labor Income - Decile 3,
2018-Q3,Chile,Mean Labor Income - Decile 4,
2018-Q3,Chile,Mean Labor Income - Decile 5,
2018-Q3,Chile,Mean Labor Income - Decile 6,
2018-Q3,Chile,Mean Labor Income - Decile 7,
2018-Q3,Chile,Mean Labor Income - Decile 8,
2018-Q3,Chile,Mean Labor Income - Decile 9,
2018-Q3,Chile,Mean Labor Income - Decile 10,
2019-Q1,Chile,Mean Wage - Decile 1,
2019-Q1,Chile,Mean Wage - Decile 2,
2019-Q1,Chile,Mean Wage - Decile 3,
2019-Q1,Chile,Mean Wage - Decile 4,
2019-Q1,Chile,Mean Wage - Decile 5,
2019-Q1,Chile,Mean Wage - Decile 6,
2019-Q1,Chile,Mean Wage - Decile 7,
2019-Q1,Chile,Mean Wage - Decile 8,
2019-Q1,Chile,Mean Wage - Decile 9,
2019-Q1,Chile,Mean Wage - Decile 10,
2019-Q1,Chile,Mean Labor Income - Decile 1,
2019-Q1,Chile,Mean Labor Income - Decile 2,
2019-Q1,Chile,Mean Labor Income - Decile 3,
2019-Q1,Chile,Mean Labor Income - Decile 4,
2019-Q1,Chile,Mean Labor Income - Decile 5,
2019-Q1,Chile,Mean Labor Income - Decile 6,
2019-Q1,Chile,Mean Labor Income - Decile 7,
2019-Q1,Chile,Mean Labor Income - Decile 8,
2019-Q1,Chile,Mean Labor Income - Decile 9,
2019-Q1,Chile,Mean Labor Income - Decile 10,
2019-Q2,Chile,Mean Wage - Decile 1,
2019-Q2,Chile,Mean Wage - Decile 2,
2019-Q2,Chile,Mean Wage - Decile 3,
2019-Q2,Chile,Mean Wage - Decile 4,
2019-Q2,Chile,Mean Wage - Decile 5,
2019-Q2,Chile,Mean Wage - Decile 6,
2019-Q2,Chile,Mean Wage - Decile 7,
2019-Q2,Chile,Mean Wage - Decile 8,
2019-Q2,Chile,Mean Wage - Decile 9,
2019-Q2,Chile,Mean Wage - Decile 10,
2019-Q2,Chile,Mean Labor Income - Decile 1,
2019-Q2,Chile,Mean Labor Income - Decile 2,
2019-Q2,Chile,Mean Labor Income - Decile 3,
2019-Q2,Chile,Mean Labor Income - Decile 4,
2019-Q2,Chile,Mean Labor Income - Decile 5,
2019-Q2,Chile,Mean Labor Income - Decile 6,
2019-Q2,Chile,Mean Labor Income - Decile 7,
2019-Q2,Chile,Mean Labor Income - Decile 8,
2019-Q2,Chile,Mean Labor Income - Decile 9,
2019-Q2,Chile,Mean Labor Income - Decile 10,
2019-Q3,Chile,Mean Wage - Decile 1,
2019-Q3,Chile,Mean Wage - Decile 2,
2019-Q3,Chile,Mean Wage - Decile 3,
2019-Q3,Chile,Mean Wage - Decile 4,
2019-Q3,Chile,Mean Wage - Decile 5,
2019-Q3,Chile,Mean Wage - Decile 6,
2019-Q3,Chile,Mean Wage - Decile 7,
2019-Q3,Chile,Mean Wage - Decile 8,
2019-Q3,Chile,Mean Wage - Decile 9,
2019-Q3,Chile,Mean Wage - Decile 10,
2019-Q3,Chile,Mean Labor Income - Decile 1,
2019-Q3,Chile,Mean Labor Income - Decile 2,
2019-Q3,Chile,Mean Labor Income - Decile 3,
2019-Q3,Chile,Mean Labor Income - Decile 4,
2019-Q3,Chile,Mean Labor Income - Decile 5,
2019-Q3,Chile,Mean Labor Income - Decile 6,
2019-Q3,Chile,Mean Labor Income - Decile 7,
2019-Q3,Chile,Mean Labor Income - Decile 8,
2019-Q3,Chile,Mean Labor Income - Decile 9,
2019-Q3,Chile,Mean Labor Income - Decile 10,
2020-Q1,Chile,Mean Wage - Decile 1,
2020-Q1,Chile,Mean Wage - Decile 2,
2020-Q1,Chile,Mean Wage - Decile 3,
2020-Q1,Chile,Mean Wage - Decile 4,
2020-Q1,Chile,Mean Wage - Decile 5,
2020-Q1,Chile,Mean Wage - Decile 6,
2020-Q1,Chile,Mean Wage - Decile 7,
2020-Q1,Chile,Mean Wage - Decile 8,
2020-Q1,Chile,Mean Wage - Decile 9,
2020-Q1,Chile,Mean Wage - Decile 10,
2020-Q1,Chile,Mean Labor Income - Decile 1,
2020-Q1,Chile,Mean Labor Income - Decile 2,
2020-Q1,Chile,Mean Labor Income - Decile 3,
2020-Q1,Chile,Mean Labor Income - Decile 4,
2020-Q1,Chile,Mean Labor Income - Decile 5,
2020-Q1,Chile,Mean Labor Income - Decile 6,
2020-Q1,Chile,Mean Labor Income - Decile 7,
2020-Q1,Chile,Mean Labor Income - Decile 8,
2020-Q1,Chile,Mean Labor Income - Decile 9,
2020-Q1,Chile,Mean Labor Income - Decile 10,
2020-Q2,Mexico,Mean Wage - Decile 1,
2020-Q2,Mexico,Mean Wage - Decile 2,
2020-Q2,Mexico,Mean Wage - Decile 3,
2020-Q2,Mexico,Mean Wage - Decile 4,
2020-Q2,Mexico,Mean Wage - Decile 5,
2020-Q2,Mexico,Mean Wage - Decile 6,
2020-Q2,Mexico,Mean Wage - Decile 7,
2020-Q2,Mexico,Mean Wage - Decile 8,
2020-Q2,Mexico,Mean Wage - Decile 9,
2020-Q2,Mexico,Mean Wage - Decile 10,
2020-Q2,Mexico,Mean Labor Income - Decile 1,
2020-Q2,Mexico,Mean Labor Income - Decile 2,
2020-Q2,Mexico,Mean Labor Income - Decile 3,
2020-Q2,Mexico,Mean Labor Income - Decile 4,
2020-Q2,Mexico,Mean Labor Income - Decile 5,
2020-Q2,Mexico,Mean Labor Income - Decile 6,
2020-Q2,Mexico,Mean Labor Income - Decile 7,
2020-Q2,Mexico,Mean Labor Income - Decile 8,
2020-Q2,Mexico,Mean Labor Income - Decile 9,
2020-Q2,Mexico,Mean Labor Income - Decile 10,
2020-Q2,El Salvador,Mean Wage - Decile 1,
2020-Q2,El Salvador,Mean Wage - Decile 2,
2020-Q2,El Salvador,Mean Wage - Decile 3,
2020-Q2,El Salvador,Mean Wage - Decile 4,
2020-Q2,El Salvador,Mean Wage - Decile 5,
2020-Q2,El Salvador,Mean Wage - Decile 6,
2020-Q2,El Salvador,Mean Wage - Decile 7,
2020-Q2,El Salvador,Mean Wage - Decile 8,
2020-Q2,El Salvador,Mean Wage - Decile 9,
2020-Q2,El Salvador,Mean Wage - Decile 10,
2020-Q2,El Salvador,Mean Labor Income - Decile 1,
2020-Q2,El Salvador,Mean Labor Income - Decile 2,
2020-Q2,El Salvador,Mean Labor Income - Decile 3,
2020-Q2,El Salvador,Mean Labor Income - Decile 4,
2020-Q2,El Salvador,Mean Labor Income - Decile 5,
2020-Q2,El Salvador,Mean Labor Income - Decile 6,
2020-Q2,El Salvador,Mean Labor Income - Decile 7,
2020-Q2,El Salvador,Mean Labor Income - Decile 8,
2020-Q2,El Salvador,Mean Labor Income - Decile 9,
2020-Q2,El Salvador,Mean Labor Income - Decile 10,
2020-Q2,Chile,Mean Wage - Decile 1,
2020-Q2,Chile,Mean Wage - Decile 2,
2020-Q2,Chile,Mean Wage - Decile 3,
2020-Q2,Chile,Mean Wage - Decile 4,
2020-Q2,Chile,Mean Wage - Decile 5,
2020-Q2,Chile,Mean Wage - Decile 6,
2020-Q2,Chile,Mean Wage - Decile 7,
2020-Q2,Chile,Mean Wage - Decile 8,
2020-Q2,Chile,Mean Wage - Decile 9,
2020-Q2,Chile,Mean Wage - Decile 10,
2020-Q2,Chile,Mean Labor Income - Decile 1,
2020-Q2,Chile,Mean Labor Income - Decile 2,
2020-Q2,Chile,Mean Labor Income - Decile 3,
2020-Q2,Chile,Mean Labor Income - Decile 4,
2020-Q2,Chile,Mean Labor Income - Decile 5,
2020-Q2,Chile,Mean Labor Income - Decile 6,
2020-Q2,Chile,Mean Labor Income - Decile 7,
2020-Q2,Chile,Mean Labor Income - Decile 8,
2020-Q2,Chile,Mean Labor Income - Decile 9,
2020-Q2,Chile,Mean Labor Income - Decile 10,
2020-Q3,Chile,Mean Wage - Decile 1,
2020-Q3,Chile,Mean Wage - Decile 2,
2020-Q3,Chile,Mean Wage - Decile 3,
2020-Q3,Chile,Mean Wage - Decile 4,
2020-Q3,Chile,Mean Wage - Decile 5,
2020-Q3,Chile,Mean Wage - Decile 6,
2020-Q3,Chile,Mean Wage - Decile 7,
2020-Q3,Chile,Mean Wage - Decile 8,
2020-Q3,Chile,Mean Wage - Decile 9,
2020-Q3,Chile,Mean Wage - Decile 10,
2020-Q3,Chile,Mean Labor Income - Decile 1,
2020-Q3,Chile,Mean Labor Income - Decile 2,
2020-Q3,Chile,Mean Labor Income - Decile 3,
2020-Q3,Chile,Mean Labor Income - Decile 4,
2020-Q3,Chile,Mean Labor Income - Decile 5,
2020-Q3,Chile,Mean Labor Income - Decile 6,
2020-Q3,Chile,Mean Labor Income - Decile 7,
2020-Q3,Chile,Mean Labor Income - Decile 8,
2020-Q3,Chile,Mean Labor Income - Decile 9,
2020-Q3,Chile,Mean Labor Income - Decile 10,
2021-Q1,Chile,Mean Wage - Decile 1,
2021-Q1,Chile,Mean Wage - Decile 2,
2021-Q1,Chile,Mean Wage - Decile 3,
2021-Q1,Chile,Mean Wage - Decile 4,
2021-Q1,Chile,Mean Wage - Decile 5,
2021-Q1,Chile,Mean Wage - Decile 6,
2021-Q1,Chile,Mean Wage - Decile 7,
2021-Q1,Chile,Mean Wage - Decile 8,
2021-Q1,Chile,Mean Wage - Decile 9,
2021-Q1,Chile,Mean Wage - Decile 10,
2021-Q1,Chile,Mean Labor Income - Decile 1,
2021-Q1,Chile,Mean Labor Income - Decile 2,
2021-Q1,Chile,Mean Labor Income - Decile 3,
2021-Q1,Chile,Mean Labor Income - Decile 4,
2021-Q1,Chile,Mean Labor Income - Decile 5,
2021-Q1,Chile,Mean Labor Income - Decile 6,
2021-Q1,Chile,Mean Labor Income - Decile 7,
2021-Q1,Chile,Mean Labor Income - Decile 8,
2021-Q1,Chile,Mean Labor Income - Decile 9,
2021-Q1,Chile,Mean Labor Income - Decile 10,
2021-Q2,Chile,Mean Wage - Decile 1,
2021-Q2,Chile,Mean Wage - Decile 2,
2021-Q2,Chile,Mean Wage - Decile 3,
2021-Q2,Chile,Mean Wage - Decile 4,
2021-Q2,Chile,Mean Wage - Decile 5,
2021-Q2,Chile,Mean Wage - Decile 6,
2021-Q2,Chile,Mean Wage - Decile 7,
2021-Q2,Chile,Mean Wage - Decile 8,
2021-Q2,Chile,Mean Wage - Decile 9,
2021-Q2,Chile,Mean Wage - Decile 10,
2021-Q2,Chile,Mean Labor Income - Decile 1,
2021-Q2,Chile,Mean Labor Income - Decile 2,
2021-Q2,Chile,Mean Labor Income - Decile 3,
2021-Q2,Chile,Mean Labor Income - Decile 4,
2021-Q2,Chile,Mean Labor Income - Decile 5,
2021-Q2,Chile,Mean Labor Income - Decile 6,
2021-Q2,Chile,Mean Labor Income - Decile 7,
2021-Q2,Chile,Mean Labor Income - Decile 8,
2021-Q2,Chile,Mean Labor Income - Decile 9,
2021-Q2,Chile,Mean Labor Income - Decile 10,
2021-Q3,Chile,Mean Wage - Decile 1,
2021-Q3,Chile,Mean Wage - Decile 2,
2021-Q3,Chile,Mean Wage - Decile 3,
2021-Q3,Chile,Mean Wage - Decile 4,
2021-Q3,Chile,Mean Wage - Decile 5,
2021-Q3,Chile,Mean Wage - Decile 6,
2021-Q3,Chile,Mean Wage - Decile 7,
2021-Q3,Chile,Mean Wage - Decile 8,
2021-Q3,Chile,Mean Wage - Decile 9,
2021-Q3,Chile,Mean Wage - Decile 10,
2021-Q3,Chile,Mean Labor Income - Decile 1,
2021-Q3,Chile,Mean Labor Income - Decile 2,
2021-Q3,Chile,Mean Labor Income - Decile 3,
2021-Q3,Chile,Mean Labor Income - Decile 4,
2021-Q3,Chile,Mean Labor Income - Decile 5,
2021-Q3,Chile,Mean Labor Income - Decile 6,
2021-Q3,Chile,Mean Labor Income - Decile 7,
2021-Q3,Chile,Mean Labor Income - Decile 8,
2021-Q3,Chile,Mean Labor Income - Decile 9,
2021-Q3,Chile,Mean Labor Income - Decile 10,
2022-Q1,Chile,Mean Wage - Decile 1,
2022-Q1,Chile,Mean Wage - Decile 2,
2022-Q1,Chile,Mean Wage - Decile 3,
2022-Q1,Chile,Mean Wage - Decile 4,
2022-Q1,Chile,Mean Wage - Decile 5,
2022-Q1,Chile,Mean Wage - Decile 6,
2022-Q1,Chile,Mean Wage - Decile 7,
2022-Q1,Chile,Mean Wage - Decile 8,
2022-Q1,Chile,Mean Wage - Decile 9,
2022-Q1,Chile,Mean Wage - Decile 10,
2022-Q1,Chile,Mean Labor Income - Decile 1,
2022-Q1,Chile,Mean Labor Income - Decile 2,
2022-Q1,Chile,Mean Labor Income - Decile 3,
2022-Q1,Chile,Mean Labor Income - Decile 4,
2022-Q1,Chile,Mean Labor Income - Decile 5,
2022-Q1,Chile,Mean Labor Income - Decile 6,
2022-Q1,Chile,Mean Labor Income - Decile 7,
2022-Q1,Chile,Mean Labor Income - Decile 8,
2022-Q1,Chile,Mean Labor Income - Decile 9,
2022-Q1,Chile,Mean Labor Income - Decile 10,
2022-Q2,Chile,Mean Wage - Decile 1,
2022-Q2,Chile,Mean Wage - Decile 2,
2022-Q2,Chile,Mean Wage - Decile 3,
2022-Q2,Chile,Mean Wage - Decile 4,
2022-Q2,Chile,Mean Wage - Decile 5,
2022-Q2,Chile,Mean Wage - Decile 6,
