Period,Country,Indicator,Value
2021-Q2,Dominican Republic,Total Workers by age - 65+,287473.0
2016-Q3,El Salvador,Total Workers by age - 55-64,287175.0
2021-Q2,Costa Rica,Total Workers by age - 55-64,285736.0
2020-Q3,Dominican Republic,Total Workers by age - 65+,285662.0
2021-Q4,El Salvador,Total Workers by age - 55-64,285479.0
2022-Q1,Dominican Republic,Total Workers by age - 65+,284455.0
2022-Q1,Uruguay,Total Workers by educational attainment - High,283862.0
2016-Q4,El Salvador,Total Workers by age - 55-64,283145.0
2016-Q1,Costa Rica,Total Workers by age - 15-24,283028.0
2021-Q2,El Salvador,Total Population 15+ by educational attainment - High,283020.0
2020-Q2,Dominican Republic,Total Workers by age - 65+,282771.0
2017-Q2,Uruguay,Total Population 15+ by educational attainment - High,282268.0
2019-Q2,Dominican Republic,Total Workers by age - 65+,281381.0
2020-Q3,Costa Rica,Total Workers by age - 55-64,280798.0
2018-Q2,Costa Rica,Total Workers by age - 15-24,279720.0
2023-Q4,Uruguay,Total Workers by educational attainment - High,279686.0
2022-Q3,Uruguay,Total Workers by educational attainment - High,279684.0
2023-Q3,Uruguay,Total Workers by educational attainment - High,279033.0
2019-Q1,Dominican Republic,Total Workers by age - 65+,277559.0
2018-Q3,Costa Rica,Total Workers by age - 15-24,276929.0
2017-Q4,El Salvador,Total Workers by age - 55-64,276636.0
2024-Q1,Uruguay,Total Workers by educational attainment - High,276078.0
2022-Q2,El Salvador,Total Workers by educational attainment - High,276037.0
2016-Q3,Costa Rica,Total Workers by educational attainment - High,275754.0
2018-Q3,Costa Rica,Total Workers by educational attainment - High,275686.0
2019-Q4,Peru,Total Workers by age - 65+,274353.0
2017-Q3,Costa Rica,Total Workers by educational attainment - High,274258.0
2016-Q3,Costa Rica,Total Workers by age - 15-24,273518.0
2016-Q2,Costa Rica,Total Workers by age - 15-24,273513.0
2017-Q3,Costa Rica,Total Workers by age - 15-24,273115.0
2016-Q3,Uruguay,Total Population 15+ by educational attainment - High,273114.0
2020-Q2,Peru,Total Workers by age - 55-64,272889.0
2018-Q1,El Salvador,Total Workers by age - 55-64,272650.0
2016-Q4,Uruguay,Total Population 15+ by educational attainment - High,272562.0
2022-Q3,El Salvador,Total Population 15+ by educational attainment - High,271530.0
2022-Q1,El Salvador,Total Workers by educational attainment - High,271324.0
2022-Q1,Peru,Total Workers by age - 65+,271261.0
2020-Q2,Peru,Total Workers by educational attainment - Low,271162.0
2018-Q4,Costa Rica,Total Workers by age - 15-24,271157.0
2016-Q4,Costa Rica,Total Workers by educational attainment - High,271108.0
2019-Q2,Peru,Total Workers by age - 65+,270749.0
2017-Q3,Costa Rica,Total Workers by age - 55-64,270620.0
2016-Q1,Uruguay,Total Population 15+ by educational attainment - High,269971.0
2021-Q3,El Salvador,Total Population 15+ by educational attainment - High,268312.0
2018-Q2,Costa Rica,Total Workers by educational attainment - High,268280.0
2020-Q1,Costa Rica,Total Workers by age - 15-24,268069.0
2023-Q1,Uruguay,Total Workers by educational attainment - High,267843.0
2016-Q2,Uruguay,Total Population 15+ by educational attainment - High,267640.0
2022-Q2,Uruguay,Total Workers by educational attainment - High,267342.0
2020-Q1,Peru,Total Workers by age - 65+,266131.0
2022-Q2,Peru,Total Workers by age - 65+,265321.0
2020-Q2,Costa Rica,Total Workers by age - 55-64,264750.0
2017-Q2,Costa Rica,Total Workers by educational attainment - High,263541.0
2016-Q1,El Salvador,Total Workers by age - 55-64,263311.0
2016-Q2,El Salvador,Total Workers by age - 55-64,263218.0
2017-Q1,El Salvador,Total Workers by age - 55-64,262188.0
2017-Q4,Costa Rica,Total Workers by educational attainment - High,260151.0
2020-Q2,Peru,Total Workers by age - 15-24,259526.0
2018-Q1,Costa Rica,Total Workers by age - 15-24,259062.0
2017-Q2,Costa Rica,Total Workers by age - 55-64,258760.0
2018-Q2,El Salvador,Total Workers by educational attainment - High,258271.0
2017-Q4,Costa Rica,Total Workers by age - 55-64,258075.0
2018-Q1,Costa Rica,Total Workers by age - 55-64,257806.0
2017-Q1,Costa Rica,Total Workers by age - 55-64,257650.0
2017-Q4,Dominican Republic,Total Workers by age - 65+,257036.0
2019-Q1,El Salvador,Total Workers by educational attainment - High,256621.0
2017-Q2,El Salvador,Total Workers by age - 55-64,256045.0
2019-Q4,El Salvador,Total Workers by age - 55-64,254384.0
2019-Q4,Costa Rica,Total Workers by age - 15-24,254363.0
2017-Q1,Costa Rica,Total Workers by educational attainment - High,254080.0
2016-Q1,El Salvador,Total Population 15+ by educational attainment - High,252700.0
2017-Q4,Peru,Total Workers by age - 65+,252357.0
2018-Q2,Dominican Republic,Total Workers by age - 65+,252292.0
2018-Q2,Peru,Total Workers by age - 65+,252194.0
2019-Q3,Peru,Total Workers by age - 65+,251561.0
2019-Q3,Uruguay,Total Workers by educational attainment - High,250842.0
2019-Q2,Uruguay,Total Workers by educational attainment - High,250494.0
2018-Q2,Uruguay,Total Workers by educational attainment - High,250395.0
2023-Q4,Uruguay,Total Workers by age - 55-64,250190.0
2018-Q4,Dominican Republic,Total Workers by age - 65+,250143.0
2018-Q3,Dominican Republic,Total Workers by age - 65+,249914.0
2017-Q1,El Salvador,Total Population 15+ by educational attainment - High,249845.0
2017-Q4,Costa Rica,Total Workers by age - 15-24,249822.0
2020-Q3,El Salvador,Total Population 15+ by educational attainment - High,249331.0
2016-Q1,Costa Rica,Total Workers by educational attainment - High,249289.0
2018-Q1,Costa Rica,Total Workers by educational attainment - High,249173.0
2020-Q1,El Salvador,Total Workers by educational attainment - High,248406.0
2018-Q1,Dominican Republic,Total Workers by age - 65+,247288.0
2016-Q4,Costa Rica,Total Workers by age - 55-64,246916.0
2019-Q1,Costa Rica,Total Workers by age - 15-24,246312.0
2023-Q2,Uruguay,Total Workers by age - 55-64,246046.0
2017-Q4,Uruguay,Total Workers by educational attainment - High,245940.0
2021-Q1,El Salvador,Total Workers by educational attainment - High,245852.0
2019-Q3,El Salvador,Total Population 15+ by educational attainment - High,245697.0
2019-Q4,Uruguay,Total Workers by educational attainment - High,245244.0
2019-Q1,Peru,Total Workers by age - 65+,244635.0
2023-Q1,Uruguay,Total Workers by age - 55-64,244526.0
2018-Q1,Peru,Total Workers by age - 65+,242849.0
2017-Q2,Dominican Republic,Total Workers by age - 65+,242585.0
2022-Q4,Costa Rica,Total Workers by age - 15-24,242334.0
2018-Q3,Uruguay,Total Workers by educational attainment - High,242244.0
2018-Q4,Uruguay,Total Workers by educational attainment - High,241880.0
2017-Q3,Uruguay,Total Workers by educational attainment - High,241708.0
2016-Q2,Costa Rica,Total Workers by educational attainment - High,241372.0
2021-Q4,Peru,Total Workers by age - 65+,241132.0
2016-Q3,Costa Rica,Total Workers by age - 55-64,241021.0
2017-Q3,Dominican Republic,Total Workers by age - 65+,240857.0
2020-Q3,El Salvador,Total Workers by age - 55-64,240589.0
2018-Q4,Peru,Total Workers by age - 65+,240515.0
2018-Q3,El Salvador,Total Population 15+ by educational attainment - High,239643.0
2022-Q4,Uruguay,Total Workers by age - 55-64,239488.0
2018-Q4,El Salvador,Total Workers by age - 55-64,239441.0
2023-Q3,El Salvador,Total Workers by educational attainment - High,238646.0
2019-Q1,Uruguay,Total Workers by age - 55-64,237747.0
2018-Q4,Uruguay,Total Workers by age - 55-64,236992.0
2024-Q2,Uruguay,Total Workers by age - 55-64,236603.0
2022-Q3,Uruguay,Total Workers by age - 55-64,236437.0
2023-Q4,El Salvador,Total Population 15+ by educational attainment - High,236125.0
2019-Q2,Costa Rica,Total Workers by age - 15-24,235994.0
2016-Q2,Uruguay,Total Workers by age - 55-64,235795.0
2020-Q4,El Salvador,Total Population 15+ by educational attainment - High,234864.0
2016-Q1,Uruguay,Total Workers by age - 55-64,234813.0
2018-Q2,Uruguay,Total Workers by age - 55-64,234757.0
2022-Q2,Uruguay,Total Workers by age - 55-64,234532.0
2019-Q1,Uruguay,Total Workers by educational attainment - High,234453.0
2017-Q2,El Salvador,Total Population 15+ by educational attainment - High,234292.0
2017-Q1,Uruguay,Total Workers by educational attainment - High,234257.0
2022-Q1,Uruguay,Total Workers by age - 55-64,234003.0
2024-Q1,Uruguay,Total Workers by age - 55-64,233787.0
2021-Q2,El Salvador,Total Workers by educational attainment - High,233733.0
2018-Q1,Uruguay,Total Workers by age - 55-64,233315.0
2019-Q3,Costa Rica,Total Workers by age - 15-24,233310.0
2023-Q3,Uruguay,Total Workers by age - 55-64,232695.0
2019-Q3,Uruguay,Total Workers by age - 55-64,232471.0
2016-Q1,Costa Rica,Total Workers by age - 55-64,232371.0
2018-Q1,Uruguay,Total Workers by educational attainment - High,231990.0
2022-Q3,Costa Rica,Total Workers by age - 15-24,231925.0
2024-Q1,Costa Rica,Total Workers by age - 15-24,231359.0
2018-Q3,Uruguay,Total Workers by age - 55-64,230475.0
2016-Q4,Peru,Total Workers by age - 65+,230371.0
2019-Q4,Uruguay,Total Workers by age - 55-64,230168.0
2017-Q2,Uruguay,Total Workers by educational attainment - High,230128.0
2017-Q4,Uruguay,Total Workers by age - 55-64,229546.0
2019-Q2,Uruguay,Total Workers by age - 55-64,229187.0
2018-Q3,Peru,Total Workers by age - 65+,229150.0
2018-Q1,El Salvador,Total Workers by educational attainment - High,229064.0
2016-Q4,Uruguay,Total Workers by age - 55-64,228886.0
2022-Q2,Costa Rica,Total Workers by age - 15-24,228273.0
2021-Q3,Peru,Total Workers by age - 65+,228119.0
2017-Q3,Peru,Total Workers by age - 65+,226885.0
2017-Q3,Uruguay,Total Workers by age - 55-64,226344.0
2016-Q2,Costa Rica,Total Workers by age - 55-64,226131.0
2017-Q2,Peru,Total Workers by age - 65+,225920.0
2017-Q1,Uruguay,Total Workers by age - 55-64,225627.0
2017-Q2,Uruguay,Total Workers by age - 55-64,225362.0
2017-Q1,Dominican Republic,Total Workers by age - 65+,224950.0
2016-Q4,Uruguay,Total Workers by educational attainment - High,224781.0
2023-Q3,El Salvador,Total Workers by age - 65+,224506.0
2016-Q2,El Salvador,Total Population 15+ by educational attainment - High,223827.0
2022-Q1,Costa Rica,Total Workers by age - 15-24,223795.0
2016-Q3,Uruguay,Total Workers by age - 55-64,223671.0
2024-Q4,Costa Rica,Total Workers by age - 15-24,222870.0
2023-Q3,Costa Rica,Total Workers by age - 15-24,222465.0
2019-Q2,El Salvador,Total Workers by educational attainment - High,221930.0
2017-Q1,Peru,Total Workers by age - 65+,221030.0
2023-Q1,Costa Rica,Total Workers by age - 15-24,220689.0
2021-Q1,Costa Rica,Total Workers by age - 15-24,220079.0
2016-Q3,Uruguay,Total Workers by educational attainment - High,219568.0
2016-Q1,Uruguay,Total Workers by educational attainment - High,217445.0
2021-Q2,Costa Rica,Total Workers by age - 15-24,216954.0
2023-Q2,Costa Rica,Total Workers by age - 15-24,216587.0
2021-Q3,Costa Rica,Total Workers by age - 15-24,216576.0
2021-Q4,Costa Rica,Total Workers by age - 15-24,215318.0
2016-Q2,Uruguay,Total Workers by educational attainment - High,214811.0
2022-Q3,El Salvador,Total Workers by educational attainment - High,214206.0
2024-Q2,Costa Rica,Total Workers by age - 15-24,213394.0
2024-Q3,Costa Rica,Total Workers by age - 15-24,213130.0
2021-Q3,El Salvador,Total Workers by educational attainment - High,212942.0
2016-Q1,Uruguay,Total Workers by age - 15-24,211369.0
2016-Q2,Uruguay,Total Workers by age - 15-24,210325.0
2016-Q4,Uruguay,Total Workers by age - 15-24,208298.0
2017-Q1,Uruguay,Total Workers by age - 15-24,207850.0
2017-Q4,Uruguay,Total Workers by age - 15-24,205616.0
2018-Q1,Uruguay,Total Workers by age - 15-24,204929.0
2016-Q1,El Salvador,Total Workers by educational attainment - High,204173.0
2023-Q4,Costa Rica,Total Workers by age - 15-24,204157.0
2016-Q1,Peru,Total Workers by age - 65+,203788.0
2022-Q4,El Salvador,Total Population 15+ by educational attainment - High,203044.0
2018-Q4,Uruguay,Total Workers by age - 15-24,202101.0
2016-Q3,Peru,Total Workers by age - 65+,201708.0
2016-Q2,Peru,Total Workers by age - 65+,200134.0
2016-Q3,Uruguay,Total Workers by age - 15-24,197952.0
2018-Q3,El Salvador,Total Workers by educational attainment - High,197920.0
2020-Q3,El Salvador,Total Workers by educational attainment - High,194980.0
2017-Q2,Uruguay,Total Workers by age - 15-24,194936.0
2023-Q4,El Salvador,Total Workers by age - 65+,194167.0
2019-Q1,Uruguay,Total Workers by age - 15-24,194158.0
2023-Q4,Paraguay,Total Workers by age - 65+,193751.0
2019-Q4,Uruguay,Total Workers by age - 15-24,193502.0
2020-Q4,Peru,Total Workers by age - 65+,193156.0
2023-Q1,El Salvador,Total Workers by age - 65+,192978.0
2021-Q2,Peru,Total Workers by age - 65+,192948.0
2021-Q4,El Salvador,Total Population 15+ by educational attainment - High,192579.0
2022-Q4,El Salvador,Total Workers by age - 65+,191438.0
2019-Q3,El Salvador,Total Workers by educational attainment - High,190918.0
2022-Q2,Uruguay,Total Population 15+ by area - Rural,190134.0
2018-Q3,Uruguay,Total Workers by age - 15-24,190109.0
2023-Q2,El Salvador,Total Workers by age - 65+,190052.0
2022-Q1,Paraguay,Total Workers by age - 65+,189700.0
2020-Q4,Costa Rica,Total Workers by age - 15-24,189212.0
2017-Q3,Uruguay,Total Workers by age - 15-24,188284.0
2018-Q4,El Salvador,Total Workers by age - 65+,187532.0
2020-Q1,El Salvador,Total Workers by age - 65+,187473.0
2018-Q2,Uruguay,Total Workers by age - 15-24,187377.0
2019-Q2,El Salvador,Total Workers by age - 65+,186983.0
2019-Q3,Uruguay,Total Workers by age - 15-24,186410.0
2021-Q3,El Salvador,Total Workers by age - 65+,186392.0
2020-Q4,Bolivia,Total Workers by age - 65+,186101.0
2017-Q1,El Salvador,Total Workers by educational attainment - High,185932.0
2019-Q4,Paraguay,Total Workers by age - 65+,184333.0
2020-Q4,El Salvador,Total Workers by educational attainment - High,184192.0
2024-Q1,Paraguay,Total Workers by age - 65+,184069.0
2016-Q3,El Salvador,Total Population 15+ by educational attainment - High,183982.0
2023-Q2,Paraguay,Total Workers by age - 65+,183945.0
2018-Q2,El Salvador,Total Workers by age - 65+,183690.0
2023-Q3,Paraguay,Total Workers by age - 65+,183250.0
2017-Q4,El Salvador,Total Workers by age - 65+,183138.0
2023-Q1,Uruguay,Total Workers by age - 15-24,181275.0
2019-Q2,Uruguay,Total Workers by age - 15-24,180932.0
2023-Q4,El Salvador,Total Workers by educational attainment - High,180126.0
2017-Q2,El Salvador,Total Workers by educational attainment - High,180042.0
2016-Q3,El Salvador,Total Workers by age - 65+,179744.0
2022-Q3,El Salvador,Total Workers by age - 65+,179639.0
2024-Q1,Uruguay,Total Workers by age - 15-24,178956.0
2020-Q4,El Salvador,Total Workers by age - 65+,178134.0
2023-Q4,Uruguay,Total Workers by age - 15-24,177875.0
2020-Q3,El Salvador,Total Workers by age - 65+,177655.0
2024-Q3,Paraguay,Total Workers by age - 65+,177441.0
2019-Q4,El Salvador,Total Workers by age - 65+,177407.0
2021-Q1,Peru,Total Workers by age - 65+,177030.0
2022-Q2,Paraguay,Total Workers by age - 65+,176461.0
2022-Q1,Uruguay,Total Workers by age - 15-24,174786.0
2021-Q4,El Salvador,Total Workers by age - 65+,174532.0
2016-Q4,El Salvador,Total Workers by age - 65+,173879.0
2023-Q1,Paraguay,Total Workers by age - 65+,173611.0
2020-Q3,Costa Rica,Total Workers by age - 15-24,173311.0
2019-Q1,Paraguay,Total Workers by age - 65+,172699.0
2019-Q3,Paraguay,Total Workers by age - 65+,172613.0
2024-Q2,Paraguay,Total Workers by age - 65+,172475.0
2019-Q3,El Salvador,Total Workers by age - 65+,172147.0
2022-Q4,Uruguay,Total Workers by age - 15-24,171009.0
2016-Q2,El Salvador,Total Workers by educational attainment - High,170670.0
2019-Q2,Paraguay,Total Workers by age - 65+,170393.0
2022-Q3,Paraguay,Total Workers by age - 65+,169472.0
2024-Q1,Uruguay,Total Population 15+ by area - Rural,169437.0
2020-Q2,Costa Rica,Total Workers by age - 15-24,167111.0
2019-Q4,El Salvador,Total Population 15+ by educational attainment - High,166438.0
2021-Q2,El Salvador,Total Workers by age - 65+,166261.0
2022-Q4,Paraguay,Total Workers by age - 65+,166033.0
2022-Q2,Uruguay,Total Workers by age - 15-24,165940.0
2016-Q3,Uruguay,Total Population 15+ by area - Rural,165555.0
2023-Q3,Uruguay,Total Workers by age - 15-24,165528.0
2017-Q3,El Salvador,Total Population 15+ by educational attainment - High,165458.0
2022-Q3,Uruguay,Total Workers by age - 15-24,164300.0
2022-Q3,Uruguay,Total Population 15+ by area - Rural,163925.0
2023-Q2,Uruguay,Total Workers by age - 15-24,163583.0
2016-Q1,Uruguay,Total Population 15+ by area - Rural,162694.0
2022-Q4,El Salvador,Total Workers by educational attainment - High,161280.0
2021-Q1,El Salvador,Total Workers by age - 65+,161242.0
2023-Q1,Uruguay,Total Population 15+ by area - Rural,160898.0
2018-Q4,Paraguay,Total Workers by age - 65+,160239.0
2022-Q2,El Salvador,Total Workers by age - 65+,158695.0
2018-Q1,El Salvador,Total Workers by age - 65+,156852.0
2023-Q2,Uruguay,Total Population 15+ by area - Rural,156747.0
2018-Q3,El Salvador,Total Workers by age - 65+,156211.0
2024-Q2,Uruguay,Total Population 15+ by area - Rural,155994.0
2018-Q4,El Salvador,Total Population 15+ by educational attainment - High,155297.0
2016-Q2,Uruguay,Total Population 15+ by area - Rural,155117.0
2018-Q2,Paraguay,Total Workers by age - 65+,154997.0
2023-Q3,Uruguay,Total Population 15+ by area - Rural,154968.0
2022-Q1,El Salvador,Total Workers by age - 65+,154885.0
2017-Q2,El Salvador,Total Workers by age - 65+,154825.0
2016-Q4,Uruguay,Total Population 15+ by area - Rural,154785.0
2024-Q2,Uruguay,Total Workers by age - 15-24,153730.0
2022-Q1,Uruguay,Total Population 15+ by area - Rural,153700.0
2017-Q3,Paraguay,Total Workers by age - 65+,153474.0
2022-Q4,Uruguay,Total Population 15+ by area - Rural,153396.0
2017-Q1,El Salvador,Total Workers by age - 65+,152573.0
2019-Q3,Uruguay,Total Population 15+ by area - Rural,152204.0
2019-Q1,El Salvador,Total Workers by age - 65+,152162.0
2016-Q1,El Salvador,Total Workers by age - 65+,149746.0
2016-Q2,El Salvador,Total Workers by age - 65+,149407.0
2017-Q4,Paraguay,Total Workers by age - 65+,149362.0
2020-Q3,Bolivia,Total Workers by age - 65+,149331.0
2019-Q4,Uruguay,Total Population 15+ by area - Rural,149239.0
2018-Q2,Uruguay,Total Population 15+ by area - Rural,149118.0
2018-Q3,Paraguay,Total Workers by age - 65+,148785.0
2017-Q3,El Salvador,Total Workers by age - 65+,147864.0
2020-Q3,Peru,Total Workers by age - 65+,147188.0
2021-Q4,El Salvador,Total Workers by educational attainment - High,146414.0
2016-Q3,El Salvador,Total Workers by educational attainment - High,144368.0
2018-Q1,Paraguay,Total Workers by age - 65+,143684.0
2018-Q3,Uruguay,Total Population 15+ by area - Rural,143575.0
2018-Q1,Uruguay,Total Population 15+ by area - Rural,143408.0
2023-Q4,Uruguay,Total Population 15+ by area - Rural,142950.0
2019-Q2,Uruguay,Total Population 15+ by area - Rural,142729.0
2016-Q4,El Salvador,Total Population 15+ by educational attainment - High,142049.0
2020-Q2,Bolivia,Total Workers by age - 65+,140743.0
2019-Q1,Uruguay,Total Population 15+ by area - Rural,139563.0
2019-Q4,El Salvador,Total Workers by educational attainment - High,138672.0
2017-Q2,Paraguay,Total Workers by age - 65+,137147.0
2017-Q3,El Salvador,Total Workers by educational attainment - High,136237.0
2018-Q4,Uruguay,Total Population 15+ by area - Rural,133546.0
2017-Q1,Paraguay,Total Workers by age - 65+,131250.0
2017-Q1,Uruguay,Total Population 15+ by area - Rural,131080.0
2017-Q4,El Salvador,Total Population 15+ by educational attainment - High,130352.0
2018-Q4,El Salvador,Total Workers by educational attainment - High,129029.0
2017-Q2,Uruguay,Total Population 15+ by area - Rural,124694.0
2017-Q3,Uruguay,Total Population 15+ by area - Rural,124090.0
2017-Q4,Uruguay,Total Population 15+ by area - Rural,122566.0
2016-Q4,El Salvador,Total Workers by educational attainment - High,113197.0
2022-Q2,Uruguay,Total Workers by area - Rural,112115.0
2024-Q3,Costa Rica,Total Workers by age - 65+,107757.0
2020-Q1,Costa Rica,Total Workers by age - 65+,107484.0
2022-Q3,Uruguay,Total Workers by area - Rural,107231.0
2017-Q4,El Salvador,Total Workers by educational attainment - High,106643.0
2016-Q3,Uruguay,Total Workers by area - Rural,105413.0
2019-Q4,Costa Rica,Total Workers by age - 65+,105155.0
2016-Q1,Uruguay,Total Workers by area - Rural,103831.0
2023-Q1,Uruguay,Total Workers by area - Rural,102472.0
2024-Q1,Uruguay,Total Workers by area - Rural,100853.0
2024-Q2,Costa Rica,Total Workers by age - 65+,99656.0
2019-Q3,Costa Rica,Total Workers by age - 65+,99138.0
2021-Q4,Costa Rica,Total Workers by age - 65+,98646.0
2016-Q4,Uruguay,Total Workers by area - Rural,98099.0
2023-Q3,Uruguay,Total Workers by area - Rural,97848.0
2016-Q2,Uruguay,Total Workers by area - Rural,97794.0
2023-Q4,Uruguay,Total Workers by area - Rural,96709.0
2024-Q2,Uruguay,Total Workers by area - Rural,94253.0
2024-Q4,Costa Rica,Total Workers by age - 65+,93755.0
2019-Q1,Costa Rica,Total Workers by age - 65+,92017.0
2023-Q2,Uruguay,Total Workers by area - Rural,91894.0
2019-Q2,Costa Rica,Total Workers by age - 65+,91788.0
2018-Q2,Uruguay,Total Workers by area - Rural,91710.0
2018-Q3,Costa Rica,Total Workers by age - 65+,91560.0
2018-Q2,Costa Rica,Total Workers by age - 65+,90965.0
2019-Q4,Uruguay,Total Workers by area - Rural,88910.0
2024-Q1,Costa Rica,Total Workers by age - 65+,88620.0
2021-Q3,Costa Rica,Total Workers by age - 65+,87857.0
2019-Q3,Uruguay,Total Workers by area - Rural,87622.0
2019-Q2,Uruguay,Total Workers by area - Rural,87620.0
2022-Q1,Costa Rica,Total Workers by age - 65+,87150.0
2018-Q1,Uruguay,Total Workers by area - Rural,86957.0
2022-Q4,Uruguay,Total Workers by area - Rural,86862.0
2022-Q1,Uruguay,Total Workers by area - Rural,85659.0
2018-Q4,Uruguay,Total Workers by area - Rural,85271.0
2022-Q2,Costa Rica,Total Workers by age - 65+,84802.0
2019-Q1,Uruguay,Total Workers by area - Rural,84763.0
2023-Q4,Costa Rica,Total Workers by age - 65+,84145.0
2018-Q3,Uruguay,Total Workers by area - Rural,83857.0
2018-Q4,Costa Rica,Total Workers by age - 65+,83585.0
2023-Q2,Costa Rica,Total Workers by age - 65+,81674.0
2017-Q1,Uruguay,Total Workers by area - Rural,80381.0
2023-Q4,Uruguay,Total Workers by age - 65+,79605.0
2018-Q1,Costa Rica,Total Workers by age - 65+,79056.0
2022-Q3,Costa Rica,Total Workers by age - 65+,78634.0
2022-Q4,Costa Rica,Total Workers by age - 65+,78029.0
2017-Q3,Uruguay,Total Workers by area - Rural,77829.0
2017-Q4,Uruguay,Total Workers by area - Rural,77738.0
2020-Q4,Costa Rica,Total Workers by age - 65+,77705.0
2017-Q2,Uruguay,Total Workers by area - Rural,77344.0
2020-Q3,Costa Rica,Total Workers by age - 65+,77102.0
2021-Q2,Costa Rica,Total Workers by age - 65+,76557.0
2024-Q1,Uruguay,Total Workers by age - 65+,76536.0
2016-Q3,Uruguay,Total Workers by age - 65+,75922.0
2017-Q3,Costa Rica,Total Workers by age - 65+,75826.0
2018-Q2,Uruguay,Total Workers by age - 65+,75816.0
2017-Q4,Costa Rica,Total Workers by age - 65+,75689.0
2023-Q3,Uruguay,Total Workers by age - 65+,75643.0
2017-Q2,Costa Rica,Total Workers by age - 65+,75398.0
2016-Q4,Uruguay,Total Workers by age - 65+,74685.0
2023-Q1,Uruguay,Total Workers by age - 65+,74387.0
2021-Q1,Costa Rica,Total Workers by age - 65+,73630.0
2016-Q1,Uruguay,Total Workers by age - 65+,73197.0
2020-Q2,Costa Rica,Total Workers by age - 65+,73191.0
2018-Q4,Uruguay,Total Workers by age - 65+,73071.0
2023-Q1,Costa Rica,Total Workers by age - 65+,72423.0
2016-Q2,Uruguay,Total Workers by age - 65+,72239.0
2018-Q1,Uruguay,Total Workers by age - 65+,72227.0
2017-Q3,Uruguay,Total Workers by age - 65+,71875.0
2017-Q2,Uruguay,Total Workers by age - 65+,71448.0
2017-Q1,Uruguay,Total Workers by age - 65+,71408.0
2022-Q1,Uruguay,Total Workers by age - 65+,70238.0
2024-Q2,Uruguay,Total Workers by age - 65+,70111.0
2023-Q3,Costa Rica,Total Workers by age - 65+,69763.0
2017-Q4,Uruguay,Total Workers by age - 65+,69740.0
2023-Q2,Uruguay,Total Workers by age - 65+,68961.0
2016-Q4,Costa Rica,Total Workers by age - 65+,67868.0
2018-Q3,Uruguay,Total Workers by age - 65+,67573.0
2019-Q3,Uruguay,Total Workers by age - 65+,67192.0
2022-Q2,Uruguay,Total Workers by age - 65+,66870.0
2017-Q1,Costa Rica,Total Workers by age - 65+,66469.0
2019-Q4,Uruguay,Total Workers by age - 65+,66164.0
2022-Q4,Uruguay,Total Workers by age - 65+,65424.0
2019-Q2,Uruguay,Total Workers by age - 65+,65145.0
2020-Q2,Peru,Total Workers by age - 65+,64509.0
2019-Q1,Uruguay,Total Workers by age - 65+,63718.0
2022-Q3,Uruguay,Total Workers by age - 65+,62838.0
2016-Q2,Costa Rica,Total Workers by age - 65+,62427.0
2016-Q1,Costa Rica,Total Workers by age - 65+,59016.0
2016-Q3,Costa Rica,Total Workers by age - 65+,51781.0
2024-Q3,Bolivia,Total Workers - Total,
2024-Q4,Bolivia,Total Workers - Total,
2024-Q3,Bolivia,Total Population 15+ - Total,
2024-Q4,Bolivia,Total Population 15+ - Total,
2024-Q3,Bolivia,Total Workers by sex - Male,
2024-Q4,Bolivia,Total Workers by sex - Male,
2024-Q3,Bolivia,Total Population 15+ by sex - Male,
2024-Q4,Bolivia,Total Population 15+ by sex - Male,
2024-Q3,Bolivia,Total Workers by sex - Female,
2024-Q4,Bolivia,Total Workers by sex - Female,
2024-Q3,Bolivia,Total Population 15+ by sex - Female,
2024-Q4,Bolivia,Total Population 15+ by sex - Female,
2024-Q3,Bolivia,Total Workers by educational attainment - Low,
2024-Q4,Bolivia,Total Workers by educational attainment - Low,
2024-Q3,Bolivia,Total Population 15+ by educational attainment - Low,
2024-Q4,Bolivia,Total Population 15+ by educational attainment - Low,
2024-Q3,Bolivia,Total Workers by educational attainment - Middle,
2024-Q4,Bolivia,Total Workers by educational attainment - Middle,
2024-Q3,Bolivia,Total Population 15+ by educational attainment - Middle,
2024-Q4,Bolivia,Total Population 15+ by educational attainment - Middle,
2024-Q3,Bolivia,Total Workers by educational attainment - High,
2024-Q4,Bolivia,Total Workers by educational attainment - High,
2024-Q3,Bolivia,Total Population 15+ by educational attainment - High,
2024-Q4,Bolivia,Total Population 15+ by educational attainment - High,
2024-Q3,Bolivia,Total Workers by area - Urban,
2024-Q4,Bolivia,Total Workers by area - Urban,
2024-Q3,Bolivia,Total Population 15+ by area - Urban,
2024-Q4,Bolivia,Total Population 15+ by area - Urban,
2020-Q2,Bolivia,Total Workers by area - Rural,
2020-Q3,Bolivia,Total Workers by area - Rural,
2020-Q4,Bolivia,Total Workers by area - Rural,
2024-Q3,Bolivia,Total Workers by area - Rural,
2024-Q4,Bolivia,Total Workers by area - Rural,
2020-Q2,Bolivia,Total Population 15+ by area - Rural,
2020-Q3,Bolivia,Total Population 15+ by area - Rural,
2020-Q4,Bolivia,Total Population 15+ by area - Rural,
2024-Q3,Bolivia,Total Population 15+ by area - Rural,
2024-Q4,Bolivia,Total Population 15+ by area - Rural,
2024-Q3,Bolivia,Total Workers by age - 15-24,
2024-Q4,Bolivia,Total Workers by age - 15-24,
