Period,Country,Indicator,Value
2020-Q1,Chile,Mean Monthly Labor Income by sex - Female,
2020-Q2,Chile,Mean Monthly Labor Income by sex - Female,
2020-Q3,Chile,Mean Monthly Labor Income by sex - Female,
2021-Q1,Chile,Mean Monthly Labor Income by sex - Female,
2021-Q2,Chile,Mean Monthly Labor Income by sex - Female,
2021-Q3,Chile,Mean Monthly Labor Income by sex - Female,
2022-Q1,Chile,Mean Monthly Labor Income by sex - Female,
2022-Q2,Chile,Mean Monthly Labor Income by sex - Female,
2022-Q3,Chile,Mean Monthly Labor Income by sex - Female,
2023-Q1,Chile,Mean Monthly Labor Income by sex - Female,
2023-Q2,Chile,Mean Monthly Labor Income by sex - Female,
2023-Q3,Chile,Mean Monthly Labor Income by sex - Female,
2024-Q1,Chile,Mean Monthly Labor Income by sex - Female,
2024-Q2,Chile,Mean Monthly Labor Income by sex - Female,
2024-Q3,Chile,Mean Monthly Labor Income by sex - Female,
2024-Q4,Chile,Mean Monthly Labor Income by sex - Female,
2016-Q1,Chile,Monthly Income Per Capita by sex - Female,
2016-Q2,Chile,Monthly Income Per Capita by sex - Female,
2016-Q3,Chile,Monthly Income Per Capita by sex - Female,
2017-Q1,Chile,Monthly Income Per Capita by sex - Female,
2017-Q2,Chile,Monthly Income Per Capita by sex - Female,
2017-Q3,Chile,Monthly Income Per Capita by sex - Female,
2018-Q1,Chile,Monthly Income Per Capita by sex - Female,
2018-Q2,Chile,Monthly Income Per Capita by sex - Female,
2018-Q3,Chile,Monthly Income Per Capita by sex - Female,
2019-Q1,Chile,Monthly Income Per Capita by sex - Female,
2019-Q2,Chile,Monthly Income Per Capita by sex - Female,
2019-Q3,Chile,Monthly Income Per Capita by sex - Female,
2020-Q1,Chile,Monthly Income Per Capita by sex - Female,
2020-Q2,Chile,Monthly Income Per Capita by sex - Female,
2020-Q3,Chile,Monthly Income Per Capita by sex - Female,
2021-Q1,Chile,Monthly Income Per Capita by sex - Female,
2021-Q2,Chile,Monthly Income Per Capita by sex - Female,
2021-Q3,Chile,Monthly Income Per Capita by sex - Female,
2022-Q1,Chile,Monthly Income Per Capita by sex - Female,
2022-Q2,Chile,Monthly Income Per Capita by sex - Female,
2022-Q3,Chile,Monthly Income Per Capita by sex - Female,
2023-Q1,Chile,Monthly Income Per Capita by sex - Female,
2023-Q2,Chile,Monthly Income Per Capita by sex - Female,
2023-Q3,Chile,Monthly Income Per Capita by sex - Female,
2024-Q1,Chile,Monthly Income Per Capita by sex - Female,
2024-Q2,Chile,Monthly Income Per Capita by sex - Female,
2024-Q3,Chile,Monthly Income Per Capita by sex - Female,
2024-Q4,Chile,Monthly Income Per Capita by sex - Female,
2016-Q1,Chile,Mean Hourly Wage by sex - Female,
2016-Q2,Chile,Mean Hourly Wage by sex - Female,
2016-Q3,Chile,Mean Hourly Wage by sex - Female,
2017-Q1,Chile,Mean Hourly Wage by sex - Female,
2017-Q2,Chile,Mean Hourly Wage by sex - Female,
2017-Q3,Chile,Mean Hourly Wage by sex - Female,
2018-Q1,Chile,Mean Hourly Wage by sex - Female,
2018-Q2,Chile,Mean Hourly Wage by sex - Female,
2018-Q3,Chile,Mean Hourly Wage by sex - Female,
2019-Q1,Chile,Mean Hourly Wage by sex - Female,
2019-Q2,Chile,Mean Hourly Wage by sex - Female,
2019-Q3,Chile,Mean Hourly Wage by sex - Female,
2020-Q1,Chile,Mean Hourly Wage by sex - Female,
2020-Q2,Chile,Mean Hourly Wage by sex - Female,
2020-Q3,Chile,Mean Hourly Wage by sex - Female,
2021-Q1,Chile,Mean Hourly Wage by sex - Female,
2021-Q2,Chile,Mean Hourly Wage by sex - Female,
2021-Q3,Chile,Mean Hourly Wage by sex - Female,
2022-Q1,Chile,Mean Hourly Wage by sex - Female,
2022-Q2,Chile,Mean Hourly Wage by sex - Female,
2022-Q3,Chile,Mean Hourly Wage by sex - Female,
2023-Q1,Chile,Mean Hourly Wage by sex - Female,
2023-Q2,Chile,Mean Hourly Wage by sex - Female,
2023-Q3,Chile,Mean Hourly Wage by sex - Female,
2024-Q1,Chile,Mean Hourly Wage by sex - Female,
2024-Q2,Chile,Mean Hourly Wage by sex - Female,
2024-Q3,Chile,Mean Hourly Wage by sex - Female,
2024-Q4,Chile,Mean Hourly Wage by sex - Female,
2016-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2016-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2016-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2017-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2017-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2017-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2018-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2018-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2018-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2019-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2019-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2019-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2020-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2020-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2020-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2021-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2021-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2021-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2022-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2022-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2022-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2023-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2023-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2023-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2024-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2024-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2024-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2024-Q4,Chile,Mean Monthly Labor Income by educational attaintment - Low,
2016-Q1,Chile,Monthly Income Per Capita by educational attaintment - Low,
2016-Q2,Chile,Monthly Income Per Capita by educational attaintment - Low,
2016-Q3,Chile,Monthly Income Per Capita by educational attaintment - Low,
2017-Q1,Chile,Monthly Income Per Capita by educational attaintment - Low,
2017-Q2,Chile,Monthly Income Per Capita by educational attaintment - Low,
2017-Q3,Chile,Monthly Income Per Capita by educational attaintment - Low,
2018-Q1,Chile,Monthly Income Per Capita by educational attaintment - Low,
2018-Q2,Chile,Monthly Income Per Capita by educational attaintment - Low,
2018-Q3,Chile,Monthly Income Per Capita by educational attaintment - Low,
2019-Q1,Chile,Monthly Income Per Capita by educational attaintment - Low,
2019-Q2,Chile,Monthly Income Per Capita by educational attaintment - Low,
2019-Q3,Chile,Monthly Income Per Capita by educational attaintment - Low,
2020-Q1,Chile,Monthly Income Per Capita by educational attaintment - Low,
2020-Q2,Chile,Monthly Income Per Capita by educational attaintment - Low,
2020-Q3,Chile,Monthly Income Per Capita by educational attaintment - Low,
2021-Q1,Chile,Monthly Income Per Capita by educational attaintment - Low,
2021-Q2,Chile,Monthly Income Per Capita by educational attaintment - Low,
2021-Q3,Chile,Monthly Income Per Capita by educational attaintment - Low,
2022-Q1,Chile,Monthly Income Per Capita by educational attaintment - Low,
2022-Q2,Chile,Monthly Income Per Capita by educational attaintment - Low,
2022-Q3,Chile,Monthly Income Per Capita by educational attaintment - Low,
2023-Q1,Chile,Monthly Income Per Capita by educational attaintment - Low,
2023-Q2,Chile,Monthly Income Per Capita by educational attaintment - Low,
2023-Q3,Chile,Monthly Income Per Capita by educational attaintment - Low,
2024-Q1,Chile,Monthly Income Per Capita by educational attaintment - Low,
2024-Q2,Chile,Monthly Income Per Capita by educational attaintment - Low,
2024-Q3,Chile,Monthly Income Per Capita by educational attaintment - Low,
2024-Q4,Chile,Monthly Income Per Capita by educational attaintment - Low,
2016-Q1,Chile,Mean Hourly Wage by educational attaintment - Low,
2016-Q2,Chile,Mean Hourly Wage by educational attaintment - Low,
2016-Q3,Chile,Mean Hourly Wage by educational attaintment - Low,
2017-Q1,Chile,Mean Hourly Wage by educational attaintment - Low,
2017-Q2,Chile,Mean Hourly Wage by educational attaintment - Low,
2017-Q3,Chile,Mean Hourly Wage by educational attaintment - Low,
2018-Q1,Chile,Mean Hourly Wage by educational attaintment - Low,
2018-Q2,Chile,Mean Hourly Wage by educational attaintment - Low,
2018-Q3,Chile,Mean Hourly Wage by educational attaintment - Low,
2019-Q1,Chile,Mean Hourly Wage by educational attaintment - Low,
2019-Q2,Chile,Mean Hourly Wage by educational attaintment - Low,
2019-Q3,Chile,Mean Hourly Wage by educational attaintment - Low,
2020-Q1,Chile,Mean Hourly Wage by educational attaintment - Low,
2020-Q2,Chile,Mean Hourly Wage by educational attaintment - Low,
2020-Q3,Chile,Mean Hourly Wage by educational attaintment - Low,
2021-Q1,Chile,Mean Hourly Wage by educational attaintment - Low,
2021-Q2,Chile,Mean Hourly Wage by educational attaintment - Low,
2021-Q3,Chile,Mean Hourly Wage by educational attaintment - Low,
2022-Q1,Chile,Mean Hourly Wage by educational attaintment - Low,
2022-Q2,Chile,Mean Hourly Wage by educational attaintment - Low,
2022-Q3,Chile,Mean Hourly Wage by educational attaintment - Low,
2023-Q1,Chile,Mean Hourly Wage by educational attaintment - Low,
2023-Q2,Chile,Mean Hourly Wage by educational attaintment - Low,
2023-Q3,Chile,Mean Hourly Wage by educational attaintment - Low,
2024-Q1,Chile,Mean Hourly Wage by educational attaintment - Low,
2024-Q2,Chile,Mean Hourly Wage by educational attaintment - Low,
2024-Q3,Chile,Mean Hourly Wage by educational attaintment - Low,
2024-Q4,Chile,Mean Hourly Wage by educational attaintment - Low,
2016-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2016-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2016-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2017-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2017-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2017-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2018-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2018-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2018-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2019-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2019-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2019-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2020-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2020-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2020-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2021-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2021-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2021-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2022-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2022-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2022-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2023-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2023-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2023-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2024-Q1,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2024-Q2,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2024-Q3,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2024-Q4,Chile,Mean Monthly Labor Income by educational attaintment - Middle,
2016-Q1,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2016-Q2,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2016-Q3,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2017-Q1,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2017-Q2,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2017-Q3,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2018-Q1,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2018-Q2,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2018-Q3,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2019-Q1,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2019-Q2,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2019-Q3,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2020-Q1,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2020-Q2,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2020-Q3,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2021-Q1,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2021-Q2,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2021-Q3,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2022-Q1,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2022-Q2,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2022-Q3,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2023-Q1,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2023-Q2,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2023-Q3,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2024-Q1,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2024-Q2,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2024-Q3,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2024-Q4,Chile,Monthly Income Per Capita by educational attaintment - Middle,
2016-Q1,Chile,Mean Hourly Wage by educational attaintment - Middle,
2016-Q2,Chile,Mean Hourly Wage by educational attaintment - Middle,
2016-Q3,Chile,Mean Hourly Wage by educational attaintment - Middle,
2017-Q1,Chile,Mean Hourly Wage by educational attaintment - Middle,
2017-Q2,Chile,Mean Hourly Wage by educational attaintment - Middle,
2017-Q3,Chile,Mean Hourly Wage by educational attaintment - Middle,
2018-Q1,Chile,Mean Hourly Wage by educational attaintment - Middle,
2018-Q2,Chile,Mean Hourly Wage by educational attaintment - Middle,
2018-Q3,Chile,Mean Hourly Wage by educational attaintment - Middle,
2019-Q1,Chile,Mean Hourly Wage by educational attaintment - Middle,
2019-Q2,Chile,Mean Hourly Wage by educational attaintment - Middle,
2019-Q3,Chile,Mean Hourly Wage by educational attaintment - Middle,
2020-Q1,Chile,Mean Hourly Wage by educational attaintment - Middle,
2020-Q2,Chile,Mean Hourly Wage by educational attaintment - Middle,
2020-Q3,Chile,Mean Hourly Wage by educational attaintment - Middle,
2021-Q1,Chile,Mean Hourly Wage by educational attaintment - Middle,
2021-Q2,Chile,Mean Hourly Wage by educational attaintment - Middle,
2021-Q3,Chile,Mean Hourly Wage by educational attaintment - Middle,
2022-Q1,Chile,Mean Hourly Wage by educational attaintment - Middle,
2022-Q2,Chile,Mean Hourly Wage by educational attaintment - Middle,
2022-Q3,Chile,Mean Hourly Wage by educational attaintment - Middle,
2023-Q1,Chile,Mean Hourly Wage by educational attaintment - Middle,
2023-Q2,Chile,Mean Hourly Wage by educational attaintment - Middle,
2023-Q3,Chile,Mean Hourly Wage by educational attaintment - Middle,
2024-Q1,Chile,Mean Hourly Wage by educational attaintment - Middle,
2024-Q2,Chile,Mean Hourly Wage by educational attaintment - Middle,
2024-Q3,Chile,Mean Hourly Wage by educational attaintment - Middle,
2024-Q4,Chile,Mean Hourly Wage by educational attaintment - Middle,
2016-Q1,Chile,Mean Monthly Labor Income by educational attaintment - High,
2016-Q2,Chile,Mean Monthly Labor Income by educational attaintment - High,
2016-Q3,Chile,Mean Monthly Labor Income by educational attaintment - High,
2017-Q1,Chile,Mean Monthly Labor Income by educational attaintment - High,
2017-Q2,Chile,Mean Monthly Labor Income by educational attaintment - High,
2017-Q3,Chile,Mean Monthly Labor Income by educational attaintment - High,
2018-Q1,Chile,Mean Monthly Labor Income by educational attaintment - High,
2018-Q2,Chile,Mean Monthly Labor Income by educational attaintment - High,
2018-Q3,Chile,Mean Monthly Labor Income by educational attaintment - High,
2019-Q1,Chile,Mean Monthly Labor Income by educational attaintment - High,
2019-Q2,Chile,Mean Monthly Labor Income by educational attaintment - High,
2019-Q3,Chile,Mean Monthly Labor Income by educational attaintment - High,
2020-Q1,Chile,Mean Monthly Labor Income by educational attaintment - High,
2020-Q2,Chile,Mean Monthly Labor Income by educational attaintment - High,
2020-Q3,Chile,Mean Monthly Labor Income by educational attaintment - High,
2021-Q1,Chile,Mean Monthly Labor Income by educational attaintment - High,
2021-Q2,Chile,Mean Monthly Labor Income by educational attaintment - High,
2021-Q3,Chile,Mean Monthly Labor Income by educational attaintment - High,
2022-Q1,Chile,Mean Monthly Labor Income by educational attaintment - High,
2022-Q2,Chile,Mean Monthly Labor Income by educational attaintment - High,
2022-Q3,Chile,Mean Monthly Labor Income by educational attaintment - High,
2023-Q1,Chile,Mean Monthly Labor Income by educational attaintment - High,
2023-Q2,Chile,Mean Monthly Labor Income by educational attaintment - High,
2023-Q3,Chile,Mean Monthly Labor Income by educational attaintment - High,
2024-Q1,Chile,Mean Monthly Labor Income by educational attaintment - High,
2024-Q2,Chile,Mean Monthly Labor Income by educational attaintment - High,
2024-Q3,Chile,Mean Monthly Labor Income by educational attaintment - High,
2024-Q4,Chile,Mean Monthly Labor Income by educational attaintment - High,
2016-Q1,Chile,Monthly Income Per Capita by educational attaintment - High,
2016-Q2,Chile,Monthly Income Per Capita by educational attaintment - High,
2016-Q3,Chile,Monthly Income Per Capita by educational attaintment - High,
2017-Q1,Chile,Monthly Income Per Capita by educational attaintment - High,
2017-Q2,Chile,Monthly Income Per Capita by educational attaintment - High,
2017-Q3,Chile,Monthly Income Per Capita by educational attaintment - High,
2018-Q1,Chile,Monthly Income Per Capita by educational attaintment - High,
2018-Q2,Chile,Monthly Income Per Capita by educational attaintment - High,
2018-Q3,Chile,Monthly Income Per Capita by educational attaintment - High,
2019-Q1,Chile,Monthly Income Per Capita by educational attaintment - High,
2019-Q2,Chile,Monthly Income Per Capita by educational attaintment - High,
2019-Q3,Chile,Monthly Income Per Capita by educational attaintment - High,
2020-Q1,Chile,Monthly Income Per Capita by educational attaintment - High,
2020-Q2,Chile,Monthly Income Per Capita by educational attaintment - High,
2020-Q3,Chile,Monthly Income Per Capita by educational attaintment - High,
2021-Q1,Chile,Monthly Income Per Capita by educational attaintment - High,
2021-Q2,Chile,Monthly Income Per Capita by educational attaintment - High,
2021-Q3,Chile,Monthly Income Per Capita by educational attaintment - High,
2022-Q1,Chile,Monthly Income Per Capita by educational attaintment - High,
2022-Q2,Chile,Monthly Income Per Capita by educational attaintment - High,
2022-Q3,Chile,Monthly Income Per Capita by educational attaintment - High,
2023-Q1,Chile,Monthly Income Per Capita by educational attaintment - High,
2023-Q2,Chile,Monthly Income Per Capita by educational attaintment - High,
2023-Q3,Chile,Monthly Income Per Capita by educational attaintment - High,
2024-Q1,Chile,Monthly Income Per Capita by educational attaintment - High,
2024-Q2,Chile,Monthly Income Per Capita by educational attaintment - High,
2024-Q3,Chile,Monthly Income Per Capita by educational attaintment - High,
2024-Q4,Chile,Monthly Income Per Capita by educational attaintment - High,
2016-Q1,Chile,Mean Hourly Wage by educational attaintment - High,
2016-Q2,Chile,Mean Hourly Wage by educational attaintment - High,
2016-Q3,Chile,Mean Hourly Wage by educational attaintment - High,
2017-Q1,Chile,Mean Hourly Wage by educational attaintment - High,
2017-Q2,Chile,Mean Hourly Wage by educational attaintment - High,
2017-Q3,Chile,Mean Hourly Wage by educational attaintment - High,
2018-Q1,Chile,Mean Hourly Wage by educational attaintment - High,
2018-Q2,Chile,Mean Hourly Wage by educational attaintment - High,
2018-Q3,Chile,Mean Hourly Wage by educational attaintment - High,
2019-Q1,Chile,Mean Hourly Wage by educational attaintment - High,
2019-Q2,Chile,Mean Hourly Wage by educational attaintment - High,
2019-Q3,Chile,Mean Hourly Wage by educational attaintment - High,
2020-Q1,Chile,Mean Hourly Wage by educational attaintment - High,
2020-Q2,Chile,Mean Hourly Wage by educational attaintment - High,
2020-Q3,Chile,Mean Hourly Wage by educational attaintment - High,
2021-Q1,Chile,Mean Hourly Wage by educational attaintment - High,
2021-Q2,Chile,Mean Hourly Wage by educational attaintment - High,
2021-Q3,Chile,Mean Hourly Wage by educational attaintment - High,
2022-Q1,Chile,Mean Hourly Wage by educational attaintment - High,
2022-Q2,Chile,Mean Hourly Wage by educational attaintment - High,
2022-Q3,Chile,Mean Hourly Wage by educational attaintment - High,
2023-Q1,Chile,Mean Hourly Wage by educational attaintment - High,
2023-Q2,Chile,Mean Hourly Wage by educational attaintment - High,
2023-Q3,Chile,Mean Hourly Wage by educational attaintment - High,
2024-Q1,Chile,Mean Hourly Wage by educational attaintment - High,
2024-Q2,Chile,Mean Hourly Wage by educational attaintment - High,
2024-Q3,Chile,Mean Hourly Wage by educational attaintment - High,
2024-Q4,Chile,Mean Hourly Wage by educational attaintment - High,
2016-Q1,Chile,Mean Monthly Labor Income by area - Urban,
2016-Q2,Chile,Mean Monthly Labor Income by area - Urban,
2016-Q3,Chile,Mean Monthly Labor Income by area - Urban,
2017-Q1,Chile,Mean Monthly Labor Income by area - Urban,
2017-Q2,Chile,Mean Monthly Labor Income by area - Urban,
2017-Q3,Chile,Mean Monthly Labor Income by area - Urban,
2018-Q1,Chile,Mean Monthly Labor Income by area - Urban,
2018-Q2,Chile,Mean Monthly Labor Income by area - Urban,
2018-Q3,Chile,Mean Monthly Labor Income by area - Urban,
2019-Q1,Chile,Mean Monthly Labor Income by area - Urban,
2019-Q2,Chile,Mean Monthly Labor Income by area - Urban,
2019-Q3,Chile,Mean Monthly Labor Income by area - Urban,
2020-Q1,Chile,Mean Monthly Labor Income by area - Urban,
2020-Q2,Chile,Mean Monthly Labor Income by area - Urban,
2020-Q3,Chile,Mean Monthly Labor Income by area - Urban,
2021-Q1,Chile,Mean Monthly Labor Income by area - Urban,
2021-Q2,Chile,Mean Monthly Labor Income by area - Urban,
2021-Q3,Chile,Mean Monthly Labor Income by area - Urban,
2022-Q1,Chile,Mean Monthly Labor Income by area - Urban,
2022-Q2,Chile,Mean Monthly Labor Income by area - Urban,
2022-Q3,Chile,Mean Monthly Labor Income by area - Urban,
2023-Q1,Chile,Mean Monthly Labor Income by area - Urban,
2023-Q2,Chile,Mean Monthly Labor Income by area - Urban,
2023-Q3,Chile,Mean Monthly Labor Income by area - Urban,
2024-Q1,Chile,Mean Monthly Labor Income by area - Urban,
2024-Q2,Chile,Mean Monthly Labor Income by area - Urban,
2024-Q3,Chile,Mean Monthly Labor Income by area - Urban,
2024-Q4,Chile,Mean Monthly Labor Income by area - Urban,
2016-Q1,Chile,Monthly Income Per Capita by area - Urban,
2016-Q2,Chile,Monthly Income Per Capita by area - Urban,
2016-Q3,Chile,Monthly Income Per Capita by area - Urban,
2017-Q1,Chile,Monthly Income Per Capita by area - Urban,
2017-Q2,Chile,Monthly Income Per Capita by area - Urban,
2017-Q3,Chile,Monthly Income Per Capita by area - Urban,
2018-Q1,Chile,Monthly Income Per Capita by area - Urban,
2018-Q2,Chile,Monthly Income Per Capita by area - Urban,
2018-Q3,Chile,Monthly Income Per Capita by area - Urban,
2019-Q1,Chile,Monthly Income Per Capita by area - Urban,
2019-Q2,Chile,Monthly Income Per Capita by area - Urban,
2019-Q3,Chile,Monthly Income Per Capita by area - Urban,
2020-Q1,Chile,Monthly Income Per Capita by area - Urban,
2020-Q2,Chile,Monthly Income Per Capita by area - Urban,
2020-Q3,Chile,Monthly Income Per Capita by area - Urban,
2021-Q1,Chile,Monthly Income Per Capita by area - Urban,
2021-Q2,Chile,Monthly Income Per Capita by area - Urban,
2021-Q3,Chile,Monthly Income Per Capita by area - Urban,
2022-Q1,Chile,Monthly Income Per Capita by area - Urban,
2022-Q2,Chile,Monthly Income Per Capita by area - Urban,
2022-Q3,Chile,Monthly Income Per Capita by area - Urban,
2023-Q1,Chile,Monthly Income Per Capita by area - Urban,
2023-Q2,Chile,Monthly Income Per Capita by area - Urban,
2023-Q3,Chile,Monthly Income Per Capita by area - Urban,
2024-Q1,Chile,Monthly Income Per Capita by area - Urban,
2024-Q2,Chile,Monthly Income Per Capita by area - Urban,
2024-Q3,Chile,Monthly Income Per Capita by area - Urban,
2024-Q4,Chile,Monthly Income Per Capita by area - Urban,
2016-Q1,Chile,Mean Hourly Wage by area - Urban,
2016-Q2,Chile,Mean Hourly Wage by area - Urban,
2016-Q3,Chile,Mean Hourly Wage by area - Urban,
2017-Q1,Chile,Mean Hourly Wage by area - Urban,
2017-Q2,Chile,Mean Hourly Wage by area - Urban,
2017-Q3,Chile,Mean Hourly Wage by area - Urban,
2018-Q1,Chile,Mean Hourly Wage by area - Urban,
2018-Q2,Chile,Mean Hourly Wage by area - Urban,
2018-Q3,Chile,Mean Hourly Wage by area - Urban,
2019-Q1,Chile,Mean Hourly Wage by area - Urban,
2019-Q2,Chile,Mean Hourly Wage by area - Urban,
2019-Q3,Chile,Mean Hourly Wage by area - Urban,
2020-Q1,Chile,Mean Hourly Wage by area - Urban,
2020-Q2,Chile,Mean Hourly Wage by area - Urban,
2020-Q3,Chile,Mean Hourly Wage by area - Urban,
2021-Q1,Chile,Mean Hourly Wage by area - Urban,
2021-Q2,Chile,Mean Hourly Wage by area - Urban,
2021-Q3,Chile,Mean Hourly Wage by area - Urban,
2022-Q1,Chile,Mean Hourly Wage by area - Urban,
2022-Q2,Chile,Mean Hourly Wage by area - Urban,
2022-Q3,Chile,Mean Hourly Wage by area - Urban,
2023-Q1,Chile,Mean Hourly Wage by area - Urban,
2023-Q2,Chile,Mean Hourly Wage by area - Urban,
2023-Q3,Chile,Mean Hourly Wage by area - Urban,
2024-Q1,Chile,Mean Hourly Wage by area - Urban,
2024-Q2,Chile,Mean Hourly Wage by area - Urban,
2024-Q3,Chile,Mean Hourly Wage by area - Urban,
2024-Q4,Chile,Mean Hourly Wage by area - Urban,
2016-Q1,Chile,Mean Monthly Labor Income by area - Rural,
2016-Q2,Chile,Mean Monthly Labor Income by area - Rural,
2016-Q3,Chile,Mean Monthly Labor Income by area - Rural,
2017-Q1,Chile,Mean Monthly Labor Income by area - Rural,
2017-Q2,Chile,Mean Monthly Labor Income by area - Rural,
2017-Q3,Chile,Mean Monthly Labor Income by area - Rural,
2018-Q1,Chile,Mean Monthly Labor Income by area - Rural,
2018-Q2,Chile,Mean Monthly Labor Income by area - Rural,
2018-Q3,Chile,Mean Monthly Labor Income by area - Rural,
2019-Q1,Chile,Mean Monthly Labor Income by area - Rural,
2019-Q2,Chile,Mean Monthly Labor Income by area - Rural,
2019-Q3,Chile,Mean Monthly Labor Income by area - Rural,
2020-Q1,Chile,Mean Monthly Labor Income by area - Rural,
2020-Q2,Chile,Mean Monthly Labor Income by area - Rural,
2020-Q3,Chile,Mean Monthly Labor Income by area - Rural,
2021-Q1,Chile,Mean Monthly Labor Income by area - Rural,
2021-Q2,Chile,Mean Monthly Labor Income by area - Rural,
2021-Q3,Chile,Mean Monthly Labor Income by area - Rural,
2022-Q1,Chile,Mean Monthly Labor Income by area - Rural,
2022-Q2,Chile,Mean Monthly Labor Income by area - Rural,
2022-Q3,Chile,Mean Monthly Labor Income by area - Rural,
2023-Q1,Chile,Mean Monthly Labor Income by area - Rural,
2023-Q2,Chile,Mean Monthly Labor Income by area - Rural,
2023-Q3,Chile,Mean Monthly Labor Income by area - Rural,
